0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20,8,82,61,78,79,17,9,52,22,18,99,60,24,68,16,51,25,42,72
94,69,56,69,46,70,58,25,50,84,64,79,31,21,20,83,40,20,96,23
58,44,28,57,22,84,23,50,96,53,95,16,40,25,76,72,96,92,48,38
95,59,96,73,56,84,46,42,78,45,8,38,37,11,55,44,34,28,97,33
76,94,74,87,20,80,68,31,68,35,73,21,69,12,29,24,25,61,20,42
93,89,15,24,49,89,98,3,8,39,70,94,2,10,11,21,85,23,51,50
5,42,31,9,18,6,77,44,89,71,86,52,64,46,7,42,92,62,26,42
95,41,93,0,81,65,93,36,31,48,79,5,8,52,80,23,33,95,95,89
94,28,42,23,20,96,3,29,22,46,96,69,14,37,95,58,66,5,67,19
67,63,43,59,32,32,31,6,11,91,95,58,85,44,10,36,92,36,94,22
98,81,49,81,26,40,27,41,4,76,62,53,73,96,60,51,93,75,28,47
38,90,96,67,25,68,30,36,23,80,2,71,30,55,26,78,52,39,57,99
4,46,18,45,96,48,81,11,68,11,74,9,69,75,10,49,48,16,20,88
97,62,64,8,46,68,42,12,64,58,85,53,94,46,18,85,8,94,47,93
96,12,58,59,65,37,72,29,94,86,80,33,31,64,74,53,71,62,98,19
29,34,69,57,63,43,43,40,33,46,75,40,45,89,75,7,17,2,53,7
47,15,67,99,27,12,95,49,49,56,58,75,31,9,47,40,23,37,53,59
25,36,68,26,16,36,12,1,29,15,6,83,54,11,31,7,75,21,69,79
3,34,61,65,19,97,24,51,79,75,99,51,10,48,55,15,29,55,16,77
84,94,59,34,39,47,84,86,31,98,70,25,55,59,76,89,86,54,28,46
84,19,71,61,5,89,99,16,9,92,52,12,68,77,79,85,60,19,78,95
89,39,79,32,71,99,78,15,19,50,77,3,50,20,38,41,16,44,9,27
78,90,85,31,25,83,18,60,57,52,21,14,45,19,8,99,31,1,76,96
82,0,85,24,44,68,98,38,41,40,74,8,38,52,98,80,68,90,6,27
71,46,21,81,2,13,42,45,61,9,10,68,54,84,35,39,21,40,61,13
17,58,98,74,89,12,69,90,7,16,8,52,57,18,13,37,39,71,28,36
19,68,62,41,71,23,72,87,42,97,98,40,68,63,22,87,84,8,65,37
43,52,96,51,84,21,85,17,29,83,96,64,37,78,5,27,74,47,85,73
69,90,39,44,54,48,35,50,21,99,70,2,49,7,37,14,23,56,82,47
85,1,45,13,19,49,39,97,4,31,45,29,96,71,53,87,1,90,10,41
2,32,91,58,44,63,99,65,30,72,79,8,93,58,66,74,66,84,96,93
75,22,37,79,56,34,64,96,46,52,15,10,43,19,59,20,55,25,91,7
13,56,13,52,36,8,95,86,84,44,98,52,55,8,55,9,90,48,3,92
17,12,83,21,51,65,97,0,69,49,26,39,77,60,83,18,18,19,43,0
5,16,78,58,69,23,81,98,6,87,23,61,42,87,7,96,74,61,80,39
17,19,56,81,97,19,30,10,95,61,35,77,9,87,76,95,78,6,89,48
16,50,77,46,96,1,46,55,86,84,77,89,0,69,50,2,60,39,67,33
35,7,61,35,28,80,57,40,99,57,11,67,39,23,40,76,39,25,93,19
62,18,38,98,53,4,36,39,64,0,49,43,56,83,25,37,8,51,94,62
34,61,27,36,18,4,45,67,90,82,42,99,7,69,11,9,73,27,30,81
78,11,64,13,94,75,15,36,75,11,74,2,26,81,22,28,2,3,99,36
67,83,71,16,30,29,31,27,34,94,59,89,3,73,8,31,20,93,14,85
55,29,61,19,90,67,42,57,39,61,99,28,70,23,89,45,68,90,4,52
35,97,66,87,72,53,58,83,35,22,61,28,99,83,27,75,13,34,28,55
60,23,63,49,34,12,66,18,31,8,78,11,78,44,12,90,47,60,28,91
60,63,71,82,97,51,71,80,3,38,16,99,29,25,96,50,63,8,41,15
24,16,99,63,31,7,23,62,64,21,34,40,45,26,20,35,15,55,84,10
22,9,94,77,96,77,27,77,50,97,50,4,52,84,80,27,54,58,87,98
61,86,60,27,84,63,57,10,50,60,27,79,56,82,80,94,59,4,98,47
59,9,70,50,32,88,31,57,33,21,17,84,50,18,62,2,36,83,21,50
34,51,1,13,59,69,34,8,66,99,46,81,71,79,21,68,24,54,69,2
85,27,87,37,16,59,7,48,99,84,84,85,64,60,18,74,18,54,38,80
26,23,64,55,69,61,90,45,81,28,19,32,22,25,56,57,42,67,52,87
34,84,82,64,41,82,53,80,6,81,52,33,51,57,90,48,18,30,16,99
54,49,56,4,94,89,62,61,72,38,16,2,5,79,67,38,5,25,20,78
2,34,53,73,60,15,78,2,65,47,98,12,13,42,50,47,56,27,93,6
77,53,67,12,53,70,83,32,96,57,74,62,52,62,35,31,43,16,25,28
13,20,88,86,50,28,27,22,30,73,31,78,27,91,19,12,46,70,21,98
3,50,40,49,57,25,81,27,21,40,44,32,96,43,23,47,24,80,80,63
12,21,23,90,90,12,38,93,8,74,43,13,84,29,40,50,88,52,18,82
90,7,28,67,99,1,66,46,52,98,59,84,58,77,36,1,62,47,11,33
29,85,58,59,77,10,91,37,12,18,83,80,91,75,33,67,56,17,44,84
57,86,35,5,57,67,65,32,51,11,21,69,61,59,7,86,78,18,60,69
90,94,2,83,30,79,75,92,2,85,72,63,49,16,62,58,5,57,67,98
4,38,31,99,29,92,52,13,47,21,57,69,91,53,10,41,84,6,5,7
59,83,7,26,32,49,5,67,99,15,64,79,69,81,47,54,2,44,19,47
67,68,36,60,48,54,74,20,91,53,10,0,81,70,64,59,8,30,79,80
52,40,75,22,21,90,45,20,4,47,35,97,31,96,56,68,27,95,3,90
19,82,25,38,83,80,76,57,56,1,81,38,9,15,11,24,60,54,50,50
79,61,82,28,24,92,97,40,94,69,50,48,10,42,7,72,40,64,36,57
44,80,16,73,24,63,26,22,28,87,5,63,70,73,49,21,34,26,23,0
70,44,18,69,81,64,22,72,44,48,50,49,48,51,85,36,88,51,35,40
49,13,57,94,2,99,63,90,67,2,86,26,17,85,58,3,92,65,93,27
83,14,16,18,20,75,95,51,33,64,28,88,61,5,66,17,77,4,90,31
97,19,9,25,85,56,5,39,29,70,51,41,63,76,81,22,45,49,58,69
39,76,21,31,72,62,36,73,72,16,56,19,87,10,91,61,12,49,78,76
48,31,87,71,60,94,49,15,17,22,99,85,28,75,4,34,18,54,24,57
79,15,79,98,19,37,94,54,24,19,39,27,57,12,18,21,3,2,17,97
52,44,61,76,65,96,45,38,45,64,45,67,91,86,87,54,55,89,20,55
81,29,45,44,48,79,90,15,2,86,74,13,8,6,39,74,62,6,82,10
42,17,18,22,90,6,26,1,88,81,77,8,12,96,5,44,23,63,28,16
78,66,7,34,94,20,6,69,36,34,19,26,30,42,7,90,93,0,28,30
71,56,66,92,59,7,19,37,75,4,85,2,76,63,14,58,71,65,32,42
72,14,74,74,36,5,9,45,2,61,49,5,26,23,30,76,88,98,70,47
61,39,20,1,55,11,71,44,45,9,30,98,31,30,45,82,28,74,74,22
84,51,37,26,14,56,8,25,7,58,74,59,13,89,25,99,21,93,54,66
72,81,89,38,7,23,51,93,31,64,21,47,54,95,73,52,24,25,28,6
30,22,89,29,15,21,56,63,19,86,8,92,43,13,30,27,20,22,69,22
98,64,65,78,90,93,13,61,41,22,49,57,40,56,22,36,1,22,78,46
92,95,98,30,1,2,6,94,73,47,80,23,87,90,75,50,0,44,11,44
75,65,45,87,55,34,46,2,81,4,58,31,29,69,35,73,60,44,68,42
62,84,42,43,34,67,10,14,56,94,90,4,93,65,96,44,59,47,20,41
49,77,74,14,91,69,70,68,43,70,2,21,35,77,26,65,40,21,63,42
52,9,45,53,55,96,9,32,98,46,14,29,1,63,48,47,51,28,23,6
95,87,43,22,20,61,96,77,16,16,92,79,2,80,29,83,28,28,5,7
74,22,77,65,17,36,68,1,43,59,36,69,50,85,58,23,53,79,46,74
66,60,36,61,89,93,48,41,62,36,54,12,25,70,70,30,37,30,74,59
81,55,73,40,17,2,61,70,58,79,41,63,8,1,37,55,26,37,43,2
83,14,22,36,95,44,81,87,16,52,68,83,5,26,63,41,98,89,33,35
94,22,71,4,94,4,75,54,95,3,80,26,39,30,66,71,29,68,14,54
44,36,29,82,5,31,51,88,35,51,54,15,32,12,37,88,8,88,41,31
61,55,54,35,32,94,9,11,97,11,51,67,94,84,43,14,54,4,15,78
71,29,57,63,50,60,51,64,59,39,30,51,91,51,68,92,0,78,18,13
18,84,8,71,96,1,32,38,21,34,15,56,12,39,73,46,58,82,79,17
25,99,66,82,76,22,98,50,26,97,93,40,44,65,33,47,14,78,5,38
80,41,14,65,86,63,51,0,45,14,53,68,22,65,98,67,58,1,81,43
27,81,64,92,15,56,44,45,3,95,44,4,50,47,41,88,74,80,71,91
30,75,47,70,9,79,98,0,54,85,98,26,52,40,25,77,69,85,49,44
37,25,98,19,10,26,94,76,66,17,43,84,57,4,43,9,46,70,34,12
17,44,37,8,67,2,78,74,21,72,58,58,92,56,63,7,98,93,92,24
49,87,13,86,28,73,62,30,48,61,23,26,10,85,53,12,77,97,39,61
54,31,15,75,37,40,6,41,98,15,34,21,77,75,16,43,51,83,98,99
73,94,19,14,5,25,52,15,81,19,6,79,92,54,15,35,98,68,47,11
89,97,38,4,21,35,71,53,79,83,1,4,32,99,38,7,68,31,20,89
28,51,33,95,7,50,69,17,32,72,25,74,57,76,74,10,98,70,57,93
60,11,85,86,88,40,52,24,59,67,46,77,35,47,63,17,41,64,34,92
93,57,33,47,29,19,33,61,66,84,28,56,44,74,86,17,65,52,14,80
3,29,53,79,61,3,20,95,34,36,17,77,62,34,2,46,61,16,22,30
79,68,12,68,26,18,45,74,96,27,25,2,42,18,42,69,65,29,28,17
55,96,26,18,99,12,62,40,54,71,22,77,45,56,73,62,77,47,30,58
34,61,45,42,34,18,95,91,88,3,72,39,36,9,77,95,74,48,58,17
80,0,76,32,9,24,27,21,5,93,67,68,79,80,21,49,69,41,0,0
27,60,11,46,98,54,59,52,4,17,99,37,64,33,39,68,46,30,40,39
72,46,53,23,82,59,33,31,47,66,95,14,26,25,18,3,64,19,96,15
85,25,18,63,83,34,82,47,20,80,34,77,9,79,78,92,39,62,69,36
19,87,67,27,89,37,37,37,34,56,0,1,54,49,38,65,60,99,36,64
4,90,5,55,34,28,90,7,39,47,70,18,81,50,8,58,82,41,83,76
77,24,82,80,40,97,76,42,55,19,69,35,99,93,30,12,36,39,2,16
0,58,88,33,19,3,64,25,69,8,55,24,71,44,27,75,98,11,1,91
50,54,10,41,77,38,3,45,16,64,15,63,77,65,39,5,82,62,93,37
38,90,75,27,24,88,14,72,86,91,14,64,13,73,9,89,55,40,69,95
98,43,5,71,24,62,45,78,99,34,51,53,24,24,17,98,84,40,81,66
1,55,59,81,31,30,8,44,98,1,89,21,8,20,83,86,82,7,0,35
12,12,94,82,30,87,52,73,48,81,64,0,16,90,59,10,97,90,38,11
32,17,85,77,20,67,22,59,52,38,36,11,2,1,42,12,37,50,35,35
66,27,84,11,77,63,19,7,63,79,26,18,42,45,42,84,82,36,11,85
68,15,24,82,21,33,11,55,33,47,20,84,49,47,63,12,32,71,14,97
48,38,97,97,2,11,45,52,80,85,35,10,45,15,37,10,98,12,19,72
77,52,76,40,30,1,71,85,31,59,80,64,51,85,39,95,91,12,49,71
42,36,92,7,3,15,56,5,10,84,80,23,73,87,97,79,99,87,50,4
0,90,40,42,70,87,46,44,12,67,78,46,91,16,51,78,27,36,77,1
46,9,56,93,8,48,95,94,19,60,29,37,69,10,70,17,76,30,38,85
48,22,1,89,25,57,0,76,47,17,66,32,89,9,5,32,62,72,45,53
22,52,28,48,35,8,42,66,22,67,78,94,67,68,25,65,46,85,35,39
45,40,64,41,51,30,4,41,24,90,24,27,6,19,46,59,77,73,91,56
3,39,62,71,94,36,44,78,76,77,40,74,35,21,52,43,24,17,32,40
55,27,73,99,32,8,12,95,77,87,11,24,17,2,8,40,33,51,84,0
69,18,34,79,53,4,5,11,12,18,8,85,86,26,23,48,70,19,92,84
52,12,1,44,14,25,48,68,63,75,81,95,11,30,62,65,96,73,67,73
49,56,19,74,58,44,48,39,35,9,29,80,72,93,37,53,51,58,65,26
64,46,91,67,79,32,26,73,80,16,89,85,48,42,79,98,10,93,63,32
13,48,9,12,84,78,27,24,39,36,90,20,24,82,18,97,64,19,3,42
69,70,82,94,49,70,72,54,23,3,87,33,52,34,69,52,21,56,38,79
30,58,90,77,29,11,54,55,45,8,97,24,51,81,39,69,99,14,81,35
86,0,58,35,80,43,57,32,7,35,84,22,5,98,80,11,6,28,9,73
64,79,35,25,71,77,8,48,57,25,85,38,5,35,82,70,69,48,8,95
76,17,89,9,17,11,2,11,14,45,37,6,5,57,0,26,2,60,30,39
21,73,8,17,54,45,63,26,14,64,63,63,5,81,57,10,26,32,63,34
91,38,29,5,52,29,89,35,33,5,74,87,7,85,4,3,23,14,60,15
39,21,53,82,82,78,66,82,32,87,32,65,92,31,11,13,18,37,95,46
77,8,47,92,98,70,62,4,70,0,54,93,79,86,60,20,60,30,14,67
19,64,0,1,7,50,15,98,80,33,78,38,28,21,71,50,62,81,69,95
24,49,24,58,92,47,36,60,32,63,27,50,85,58,87,77,8,17,98,68
85,10,63,60,35,9,45,6,37,87,81,76,97,6,89,40,83,25,84,44
32,49,52,4,21,8,11,47,94,92,91,28,0,90,64,44,57,26,13,77
62,80,64,5,73,44,45,99,3,54,62,33,6,38,39,98,45,93,60,85
62,15,8,74,84,18,29,17,56,56,39,72,33,96,9,21,6,78,10,52
87,30,31,82,59,18,50,92,67,49,81,45,31,8,47,44,25,95,52,53
90,49,68,6,81,70,13,23,27,9,79,58,35,58,58,90,36,57,38,11
40,10,43,45,92,51,50,48,16,99,24,54,31,41,9,4,70,69,63,2
98,56,89,92,75,6,16,54,64,78,7,28,45,75,78,71,92,42,6,73
72,35,28,30,10,4,83,30,40,10,75,2,46,4,52,27,29,34,71,45
59,78,52,54,3,71,74,11,42,58,88,92,23,32,43,22,61,27,38,80
57,96,39,68,20,4,20,95,71,13,11,13,71,21,95,51,16,14,30,73
61,3,30,50,41,38,22,43,52,40,38,17,22,65,55,84,47,85,2,19
41,23,6,96,62,37,60,80,31,88,11,95,81,88,6,7,44,92,74,98
29,4,68,97,42,24,3,78,47,57,0,24,42,30,88,28,34,25,3,22
10,86,52,43,88,79,4,60,66,28,38,78,77,38,42,29,32,15,38,66
66,22,44,43,45,55,68,99,23,86,93,99,4,43,33,24,81,90,43,43
23,98,54,37,79,87,63,52,89,85,80,76,26,28,77,75,27,46,3,24
41,70,24,9,88,56,99,34,62,21,71,37,9,97,4,40,66,35,58,91
63,2,11,83,36,12,27,93,47,61,85,46,93,4,30,49,36,51,47,37
33,83,76,6,75,65,72,5,6,87,96,18,10,20,45,95,32,8,78,77
78,23,68,92,75,17,5,28,81,52,29,75,24,18,93,86,64,87,63,41
48,7,23,17,27,29,61,15,30,68,17,94,79,79,14,79,70,70,57,34
51,66,90,45,53,36,3,26,99,34,85,90,9,31,89,11,97,9,56,33
49,43,67,91,45,72,85,14,62,66,93,80,0,18,20,14,10,42,97,51
5,16,52,5,52,53,26,89,80,72,96,51,32,69,55,92,96,30,26,19
0,82,50,51,88,35,74,61,24,1,78,49,1,73,39,48,12,89,78,37
81,94,64,62,86,30,28,38,69,32,30,19,9,90,37,69,87,18,11,75
10,69,85,70,92,21,48,45,55,83,46,48,8,64,7,87,92,20,56,95
20,58,23,78,40,98,18,74,87,41,56,53,11,13,21,12,91,55,93,18
1,91,90,1,83,34,12,11,37,37,4,2,42,99,53,99,56,41,16,74
81,57,15,32,12,71,89,89,85,94,43,95,94,36,30,52,12,37,68,17
6,21,88,41,50,78,84,87,41,32,0,65,25,32,68,53,41,50,69,94
22,56,52,81,24,44,3,28,27,77,53,70,27,32,93,33,26,72,78,73
19,48,88,86,0,81,11,29,31,15,87,4,22,30,26,65,96,76,82,74
1,30,40,15,30,59,9,84,59,47,21,9,90,84,43,91,85,99,58,2
50,88,4,69,49,49,0,99,66,54,52,78,45,89,44,71,3,78,40,53
46,20,50,97,77,25,48,72,94,33,44,89,67,86,79,4,18,75,93,11
63,25,59,77,25,39,78,97,62,97,85,11,45,28,4,90,23,24,71,68
51,57,27,88,82,83,31,59,42,91,49,21,68,97,52,5,8,77,76,70
45,46,83,22,23,84,47,94,57,56,43,81,71,50,52,21,51,70,91,9
3,99,61,38,34,2,53,25,8,82,46,47,74,37,65,16,57,77,20,38
30,2,47,65,44,55,5,38,81,44,62,79,63,64,96,83,80,95,53,99
1,26,25,12,57,51,65,50,83,44,94,91,58,43,29,98,22,85,84,15
52,64,36,59,29,14,98,31,4,61,11,48,67,84,32,41,83,10,3,49
27,38,65,24,84,9,7,13,80,51,67,74,51,81,7,24,91,47,97,38
48,13,20,32,74,44,26,48,78,70,70,78,50,3,48,83,2,27,71,41
12,87,64,96,79,8,0,3,63,65,92,83,72,97,61,10,46,49,5,99
80,98,17,74,52,10,36,19,33,80,5,74,93,31,14,13,55,4,42,4
63,52,77,37,42,64,92,57,22,85,58,97,85,59,80,26,10,38,42,69
17,59,74,45,1,93,40,66,53,92,6,58,68,37,23,19,54,89,38,36
26,68,87,28,84,98,75,8,50,54,87,25,18,94,87,15,17,12,56,13
62,29,42,60,99,45,16,51,98,77,6,55,96,61,93,95,42,56,49,33
71,22,67,1,10,13,31,36,83,65,80,25,54,81,43,26,93,77,12,39
70,20,96,13,98,12,47,36,17,0,93,20,90,69,30,24,1,8,18,97
76,14,82,82,72,73,9,32,10,13,93,38,33,49,29,15,29,74,56,46
53,60,44,62,48,59,79,21,2,35,24,43,66,9,85,27,77,85,78,10
77,28,79,37,22,40,56,4,3,91,65,42,20,26,68,23,95,13,1,5
86,49,15,69,43,41,89,9,25,87,16,42,52,85,47,69,80,17,15,73
31,32,71,76,49,50,63,77,34,76,31,7,41,61,60,51,89,67,34,5
84,37,74,24,6,30,51,41,37,26,20,83,81,41,97,98,36,57,20,96
61,26,56,24,36,37,69,15,62,66,60,91,56,41,88,60,7,95,89,57
11,94,15,5,98,52,78,69,85,96,44,82,14,10,67,89,11,47,11,55
89,59,70,49,61,13,35,2,32,83,94,96,4,28,65,83,36,35,40,58
93,23,77,36,96,4,40,85,66,19,98,83,40,72,77,64,17,14,69,78
27,74,88,97,42,39,19,35,54,58,38,22,46,73,22,63,21,35,21,9
40,27,51,96,80,85,6,30,38,56,29,66,33,31,69,94,19,1,58,8
97,40,90,37,97,29,98,25,83,4,64,58,63,50,9,94,36,12,11,62
24,47,94,19,58,6,15,58,70,49,96,55,20,86,27,29,59,63,10,73
92,30,5,83,10,55,29,87,65,8,74,33,57,17,49,44,6,10,80,17
49,20,44,67,46,84,17,48,96,12,65,57,24,67,74,87,64,68,61,56
5,7,50,89,56,41,98,30,28,84,40,97,52,99,60,66,59,95,97,91
3,96,29,76,37,66,2,62,14,31,28,83,21,94,57,52,72,83,65,93
32,58,25,53,8,85,98,99,34,71,86,50,17,12,86,2,62,57,91,68
97,97,41,84,88,92,12,5,41,0,11,72,3,33,79,43,57,58,68,13
97,99,21,61,0,21,29,41,82,61,89,65,39,40,90,39,32,31,1,29
90,25,40,20,57,88,93,96,29,7,76,81,28,6,83,42,38,20,86,84
87,63,78,29,53,0,45,51,91,49,43,52,62,44,25,78,81,86,22,67
5,70,94,88,90,98,21,52,25,2,62,53,32,65,39,19,13,49,17,8
7,43,72,12,94,33,20,95,66,88,94,96,74,80,77,73,19,10,11,13
5,81,63,18,85,73,9,86,60,44,11,1,46,84,90,3,19,37,60,6
67,92,12,20,88,92,78,83,82,31,39,66,4,85,52,52,55,37,7,50
3,92,48,89,29,30,95,65,72,77,43,71,21,8,87,34,48,36,58,38
69,96,36,54,55,52,82,62,92,88,40,8,27,79,73,76,26,49,79,91
55,24,76,77,20,94,99,22,48,43,73,0,19,71,40,95,9,32,78,27
45,41,87,47,26,41,45,8,95,51,51,55,82,84,4,86,44,23,49,61
49,48,39,86,79,50,50,99,45,11,3,91,16,60,3,78,13,22,47,78
25,84,88,74,70,2,59,88,50,26,31,51,88,8,61,70,39,70,49,9
19,58,60,62,2,97,64,1,83,67,79,52,8,40,46,77,96,16,83,7
21,60,3,15,70,7,88,44,91,44,10,30,63,80,24,36,53,6,63,43
65,99,2,78,32,90,68,11,41,8,97,81,88,8,0,87,39,69,40,66
77,73,26,83,95,71,81,0,40,72,86,97,3,20,7,6,44,57,5,12
18,9,55,34,17,87,34,71,68,63,40,31,63,10,55,2,26,2,39,53
36,3,89,80,20,36,84,48,90,63,80,19,67,64,29,0,96,59,54,99
0,10,21,18,15,94,58,78,3,47,37,15,31,39,48,1,94,87,60,62
71,77,6,87,4,80,51,6,99,29,92,47,47,1,8,30,98,8,84,2
60,78,72,89,12,0,0,82,95,56,70,94,24,23,21,91,31,99,0,23
6,44,90,28,2,96,75,73,31,95,7,34,60,79,97,43,13,38,0,47
91,47,8,98,78,23,79,21,19,55,29,70,0,90,76,96,76,42,63,37
3,24,87,8,4,63,17,73,32,2,23,91,99,40,90,88,54,50,23,16
50,65,69,79,59,42,65,69,94,85,19,83,87,16,94,36,78,15,50,14
52,2,81,8,2,62,10,82,51,76,21,87,93,15,62,96,96,47,40,99
63,7,67,21,70,99,7,12,94,36,96,62,46,68,57,44,65,23,54,16
0,61,94,77,81,30,7,54,82,57,60,9,26,35,35,50,62,95,62,10
15,90,80,30,9,72,27,56,66,6,84,63,82,48,52,47,29,63,71,98
39,27,47,3,40,8,91,34,87,52,84,77,67,3,78,18,81,74,41,67
17,71,6,52,14,53,91,70,43,8,58,55,33,33,64,67,26,70,21,50
28,78,8,21,49,92,94,76,4,60,46,32,51,19,47,72,71,34,80,5
28,69,26,38,66,37,21,41,56,5,83,67,90,7,73,55,17,15,29,15
2,5,71,22,13,99,95,44,47,87,63,41,80,46,66,59,97,15,0,40
15,67,38,40,64,75,12,11,76,23,35,50,34,56,31,17,55,19,80,70
37,5,13,79,1,95,97,12,63,35,46,62,89,51,19,76,25,9,54,16
9,95,12,71,5,33,36,83,15,83,66,29,50,58,84,13,92,58,43,78
63,0,23,69,47,85,30,20,97,5,92,59,75,26,28,25,49,60,25,29
84,50,86,85,68,82,31,92,29,92,85,33,43,43,21,25,44,8,77,13
22,11,98,2,12,4,98,68,18,42,40,35,52,37,84,47,7,14,8,37
40,40,59,72,1,38,64,0,93,68,87,15,34,62,71,96,82,53,77,14
82,23,89,22,90,97,79,71,75,31,8,3,39,23,78,5,90,70,97,13
59,68,71,19,89,14,74,90,50,47,24,27,78,55,36,6,98,80,73,39
30,13,61,41,9,17,98,59,78,40,1,21,43,75,34,26,21,81,0,30
56,8,71,25,58,54,46,21,1,45,57,90,71,9,75,79,36,55,52,76
39,95,28,31,45,90,0,38,96,66,7,55,88,15,6,28,2,26,17,12
99,31,28,52,97,43,5,54,27,36,72,1,53,16,41,60,67,51,0,21
41,94,19,66,94,24,51,80,87,99,67,65,80,37,39,58,8,26,8,90
45,65,34,61,46,27,6,59,23,44,90,79,55,80,2,7,5,8,43,65
8,23,74,4,4,82,81,97,21,75,20,26,73,64,12,69,79,59,14,82
24,24,67,38,46,27,39,46,98,30,32,16,70,23,48,15,68,66,79,85
43,26,25,71,49,64,31,94,94,66,78,47,16,14,34,8,36,50,38,3
87,27,3,89,2,48,26,52,81,88,73,18,14,20,70,54,79,73,49,34
29,9,29,42,1,2,55,5,6,71,43,91,47,83,7,13,26,68,43,53
6,59,19,15,66,68,54,3,53,92,30,23,95,78,70,85,22,90,94,72
11,24,82,18,56,15,83,26,43,32,44,67,14,45,94,88,12,61,67,11
70,81,36,51,11,27,44,81,92,70,85,38,38,14,86,2,93,79,79,69
40,39,74,87,54,6,70,88,78,28,33,32,29,64,66,99,84,33,76,45
13,63,1,95,17,40,52,6,83,96,76,38,81,5,10,39,12,85,75,28
67,78,42,50,37,79,15,34,64,77,31,78,65,74,92,66,32,13,24,35
42,44,83,72,61,71,71,12,51,14,40,46,6,1,88,3,72,66,62,79
68,51,4,81,31,78,11,38,18,74,53,2,16,27,66,29,29,55,92,34
75,15,50,77,79,5,1,15,47,20,2,23,59,25,33,83,48,76,10,51
17,76,25,53,90,51,40,18,41,19,10,7,61,37,37,54,52,2,64,69
77,75,34,30,67,36,32,23,43,74,11,46,43,8,35,76,65,99,70,83
87,27,29,94,18,18,90,32,0,33,56,4,93,73,98,12,27,23,53,34
80,52,25,3,86,32,57,33,51,64,93,77,18,62,45,68,45,52,46,17
21,49,24,16,81,34,9,56,1,40,57,19,86,1,4,0,37,38,96,55
76,64,87,37,8,86,26,63,62,5,4,92,37,65,80,34,0,88,76,32
75,76,29,20,73,98,84,4,3,6,75,65,13,21,83,42,20,30,80,54
80,48,34,41,49,12,94,56,22,90,39,70,79,6,79,60,2,51,40,46
74,17,47,0,77,62,17,42,27,82,94,91,78,62,84,79,12,39,2,16
14,28,42,6,84,68,35,77,24,48,10,54,88,21,20,7,12,32,30,72
48,76,48,62,20,78,79,84,45,47,64,21,57,52,93,51,55,2,56,51
93,98,67,0,6,5,44,86,58,48,33,36,5,80,87,69,26,0,71,69
4,69,66,49,1,65,43,90,1,30,43,52,29,20,16,95,49,1,30,1
43,62,6,41,11,73,46,71,72,16,33,1,73,66,67,8,82,94,15,68
5,86,18,32,69,69,16,66,86,12,68,26,44,22,18,60,18,44,66,45
61,50,6,56,45,68,56,43,58,31,32,3,88,36,72,58,59,33,8,93
73,3,87,73,85,83,83,61,56,23,7,0,16,42,56,89,8,32,18,68
23,71,41,45,97,58,57,93,87,20,62,81,16,41,78,55,86,9,50,30
3,24,86,75,37,79,12,56,71,63,44,36,7,58,81,12,54,21,72,49
35,81,39,24,59,90,25,46,19,42,97,39,1,44,33,16,54,0,24,19
4,89,75,59,92,20,34,2,62,33,81,40,69,85,26,61,36,42,15,37
20,20,50,32,64,56,60,23,7,30,1,29,94,72,49,85,87,44,9,23
78,11,49,13,59,6,82,7,40,16,47,3,75,91,39,21,46,92,61,66
45,84,29,19,20,86,87,25,87,43,56,41,11,6,34,23,30,48,28,23
3,60,9,80,39,0,56,66,88,62,68,3,48,98,98,49,66,18,50,16
78,29,21,27,80,55,91,84,22,68,77,84,70,5,4,80,18,46,59,16
30,92,34,99,72,85,57,12,5,5,83,82,68,24,73,74,42,89,24,50
15,2,86,25,46,92,75,25,9,80,3,36,30,67,59,22,7,59,70,49
29,54,31,20,72,20,64,89,6,19,81,37,19,47,74,97,68,94,22,70
4,85,46,82,1,22,92,68,21,4,82,90,51,9,98,54,10,7,66,40
72,85,51,19,75,12,81,45,22,39,72,39,14,65,94,56,89,35,85,61
61,36,27,5,78,20,90,88,95,94,38,6,53,13,9,1,77,18,46,16
11,45,12,97,68,95,49,93,87,16,73,13,95,74,52,30,80,80,17,81
80,5,90,74,34,9,28,17,68,41,96,56,18,61,8,45,59,40,5,71
75,37,87,0,29,63,99,15,66,21,42,79,76,44,1,94,50,1,39,69
99,48,20,82,99,82,90,80,96,10,22,25,61,49,69,91,60,39,44,59
14,30,27,37,72,24,78,20,99,68,94,58,47,43,63,19,37,69,96,77
32,20,60,11,61,90,8,4,42,40,28,35,65,43,75,90,49,65,72,19
18,62,14,54,66,15,78,38,24,86,93,63,36,10,18,69,44,89,56,94
95,2,72,10,79,94,96,94,26,50,28,27,81,67,28,79,91,40,95,98
17,22,25,40,4,79,74,8,79,96,86,54,57,31,43,63,94,93,66,77
13,31,27,49,29,67,86,46,86,7,97,88,34,84,38,1,12,25,62,44
99,48,13,29,38,42,24,18,38,67,58,81,69,26,60,5,79,18,29,18
31,38,99,13,8,43,70,13,2,6,33,62,1,87,89,34,81,12,97,66
41,87,58,10,67,72,18,33,27,3,20,94,14,30,95,65,72,81,58,9
45,78,57,87,59,57,90,32,43,72,62,76,99,58,82,42,80,30,95,57
28,18,28,19,20,89,56,46,53,38,58,91,67,10,58,30,67,92,92,72
39,9,60,82,57,11,11,68,19,82,89,43,24,96,48,30,76,90,21,95
